x,y,z,string,dom
443.7099914550781,-194.52000427246094,-62.029998779296875,21,35
443.6600036621094,-194.52000427246094,-79.05000305175781,21,36
443.6199951171875,-194.50999450683594,-96.06999969482422,21,37
443.5799865722656,-194.49000549316406,-113.08999633789062,21,38
443.5400085449219,-194.4600067138672,-130.11000061035156,21,39
443.5,-194.42999267578125,-147.1300048828125,21,40
443.4700012207031,-194.39999389648438,-164.16000366210938,21,41
443.44000244140625,-194.35000610351562,-181.17999267578125,21,42
443.42999267578125,-194.3000030517578,-198.1999969482422,21,43
443.42999267578125,-194.25,-215.22000122070312,21,44
443.4599914550781,-194.2100067138672,-232.24000549316406,21,45
443.5,-194.17999267578125,-249.25999450683594,21,46
443.54998779296875,-194.16000366210938,-266.2799987792969,21,47
443.5899963378906,-194.17999267578125,-281.29998779296875,21,48
443.6499938964844,-194.1999969482422,-300.32000732421875,21,49
443.67999267578125,-194.22999572753906,-315.3399963378906,21,50
443.7200012207031,-194.27000427246094,-334.3599853515625,21,51
443.75,-194.30999755859375,-351.3800048828125,21,52
443.7799987792969,-194.33999633789062,-368.3999938964844,21,53
443.80999755859375,-194.3800048828125,-385.42999267578125,21,54
443.8500061035156,-194.4199981689453,-402.45001220703125,21,55
443.8900146484375,-194.44000244140625,-417.4599914550781,21,56
443.92999267578125,-194.47000122070312,-436.489990234375,21,57
443.9599914550781,-194.49000549316406,-451.510009765625,21,58
444.0,-194.47999572753906,-470.5299987792969,21,59
444.04998779296875,-194.4600067138672,-487.54998779296875,21,60
-492.42999267578125,-230.16000366210938,497.6000061035156,22,1
-492.42999267578125,-230.16000366210938,480.5799865722656,22,2
-492.42999267578125,-230.16000366210938,463.55999755859375,22,3
-492.42999267578125,-230.16000366210938,446.5400085449219,22,4
-492.42999267578125,-230.16000366210938,429.5199890136719,22,5
-492.42999267578125,-230.16000366210938,412.5,22,6
-492.42999267578125,-230.16000366210938,395.4800109863281,22,7
-492.42999267578125,-230.16000366210938,378.4599914550781,22,8
-492.42999267578125,-230.16000366210938,361.44000244140625,22,9
-492.42999267578125,-230.16000366210938,344.4200134277344,22,10
-492.42999267578125,-230.16000366210938,327.3999938964844,22,11
-492.42999267578125,-230.16000366210938,310.3800048828125,22,12
-492.42999267578125,-230.16000366210938,293.3599853515625,22,13
-492.42999267578125,-230.16000366210938,276.3299865722656,22,14
-492.42999267578125,-230.16000366210938,259.30999755859375,22,15
-492.42999267578125,-230.16000366210938,242.2899932861328,22,16
-492.42999267578125,-230.16000366210938,225.27000427246094,22,17
-492.42999267578125,-230.16000366210938,208.25,22,18
-492.42999267578125,-230.16000366210938,191.22999572753906,22,19
-492.42999267578125,-230.16000366210938,174.2100067138672,22,20
-492.42999267578125,-230.16000366210938,157.19000244140625,22,21
-492.42999267578125,-230.16000366210938,140.1699981689453,22,22
-492.42999267578125,-230.16000366210938,123.1500015258789,22,23
-492.42999267578125,-230.16000366210938,106.12999725341797,22,24
-492.42999267578125,-230.16000366210938,89.11000061035156,22,25
-492.42999267578125,-230.16000366210938,72.08999633789062,22,26
-492.42999267578125,-230.16000366210938,55.06999969482422,22,27
-492.42999267578125,-230.16000366210938,38.040000915527344,22,28
-492.42999267578125,-230.16000366210938,21.020000457763672,22,29
-492.42999267578125,-230.16000366210938,4.0,22,30
-492.42999267578125,-230.16000366210938,-13.020000457763672,22,31
-492.42999267578125,-230.16000366210938,-30.040000915527344,22,32
-492.42999267578125,-230.16000366210938,-47.060001373291016,22,33
-492.42999267578125,-230.16000366210938,-64.08000183105469,22,34
-492.42999267578125,-230.16000366210938,-81.0999984741211,22,35
-492.42999267578125,-230.16000366210938,-98.12000274658203,22,36
-492.42999267578125,-230.16000366210938,-115.13999938964844,22,37
-492.42999267578125,-230.16000366210938,-132.16000366210938,22,38
-492.42999267578125,-230.16000366210938,-149.17999267578125,22,39
-492.42999267578125,-230.16000366210938,-166.1999969482422,22,40
-492.42999267578125,-230.16000366210938,-183.22999572753906,22,41
-492.42999267578125,-230.16000366210938,-200.25,22,42
-492.42999267578125,-230.16000366210938,-217.27000427246094,22,43
-492.42999267578125,-230.16000366210938,-234.2899932861328,22,44
-492.42999267578125,-230.16000366210938,-251.30999755859375,22,45
-492.42999267578125,-230.16000366210938,-268.3299865722656,22,46
-492.42999267578125,-230.16000366210938,-285.3500061035156,22,47
-492.42999267578125,-230.16000366210938,-302.3699951171875,22,48
-492.42999267578125,-230.16000366210938,-319.3900146484375,22,49
-492.42999267578125,-230.16000366210938,-336.4100036621094,22,50
-492.42999267578125,-230.16000366210938,-353.42999267578125,22,51
-492.42999267578125,-230.16000366210938,-370.45001220703125,22,52
-492.42999267578125,-230.16000366210938,-387.4700012207031,22,53
-492.42999267578125,-230.16000366210938,-404.5,22,54
-492.42999267578125,-230.16000366210938,-421.5199890136719,22,55
-492.42999267578125,-230.16000366210938,-438.5400085449219,22,56
-492.42999267578125,-230.16000366210938,-455.55999755859375,22,57
-492.42999267578125,-230.16000366210938,-472.5799865722656,22,58
-492.42999267578125,-230.16000366210938,-489.6000061035156,22,59
-492.42999267578125,-230.16000366210938,-506.6199951171875,22,60
-368.92999267578125,-210.22999572753906,500.5299987792969,23,1
-368.92999267578125,-210.22999572753906,483.510009765625,23,2
-368.92999267578125,-210.22999572753906,466.489990234375,23,3
-368.92999267578125,-210.22999572753906,449.4700012207031,23,4
-368.92999267578125,-210.22999572753906,432.45001220703125,23,5
-368.92999267578125,-210.22999572753906,415.42999267578125,23,6
-368.92999267578125,-210.22999572753906,398.4100036621094,23,7
-368.92999267578125,-210.22999572753906,381.3900146484375,23,8
-368.92999267578125,-210.22999572753906,364.3699951171875,23,9
-368.92999267578125,-210.22999572753906,347.3500061035156,23,10
-368.92999267578125,-210.22999572753906,330.3299865722656,23,11
-368.92999267578125,-210.22999572753906,313.30999755859375,23,12
-368.92999267578125,-210.22999572753906,296.2900085449219,23,13
-368.92999267578125,-210.22999572753906,279.260009765625,23,14
-368.92999267578125,-210.22999572753906,262.239990234375,23,15
-368.92999267578125,-210.22999572753906,245.22000122070312,23,16
-368.92999267578125,-210.22999572753906,228.1999969482422,23,17
-368.92999267578125,-210.22999572753906,211.17999267578125,23,18
-368.92999267578125,-210.22999572753906,194.16000366210938,23,19
-368.92999267578125,-210.22999572753906,177.13999938964844,23,20
-368.92999267578125,-210.22999572753906,160.1199951171875,23,21
-368.92999267578125,-210.22999572753906,143.10000610351562,23,22
-368.92999267578125,-210.22999572753906,126.08000183105469,23,23
-368.92999267578125,-210.22999572753906,109.05999755859375,23,24
-368.92999267578125,-210.22999572753906,92.04000091552734,23,25
-368.92999267578125,-210.22999572753906,75.0199966430664,23,26
-368.92999267578125,-210.22999572753906,58.0,23,27
-368.92999267578125,-210.22999572753906,40.970001220703125,23,28
-368.92999267578125,-210.22999572753906,23.950000762939453,23,29
-368.92999267578125,-210.22999572753906,6.929999828338623,23,30
-368.92999267578125,-210.22999572753906,-10.09000015258789,23,31
-368.92999267578125,-210.22999572753906,-27.110000610351562,23,32
-368.92999267578125,-210.22999572753906,-44.130001068115234,23,33
-368.92999267578125,-210.22999572753906,-61.150001525878906,23,34
-368.92999267578125,-210.22999572753906,-78.16999816894531,23,35
-368.92999267578125,-210.22999572753906,-95.19000244140625,23,36
-368.92999267578125,-210.22999572753906,-112.20999908447266,23,37
-368.92999267578125,-210.22999572753906,-129.22999572753906,23,38
-368.92999267578125,-210.22999572753906,-146.25,23,39
-368.92999267578125,-210.22999572753906,-163.27000427246094,23,40
-368.92999267578125,-210.22999572753906,-180.3000030517578,23,41
-368.92999267578125,-210.22999572753906,-197.32000732421875,23,42
-368.92999267578125,-210.22999572753906,-214.33999633789062,23,43
-368.92999267578125,-210.22999572753906,-231.36000061035156,23,44
-368.92999267578125,-210.22999572753906,-248.3800048828125,23,45
-368.92999267578125,-210.22999572753906,-265.3999938964844,23,46
-368.92999267578125,-210.22999572753906,-282.4200134277344,23,47
-368.92999267578125,-210.22999572753906,-299.44000244140625,23,48
-368.92999267578125,-210.22999572753906,-316.4599914550781,23,49
-368.92999267578125,-210.22999572753906,-333.4800109863281,23,50
-368.92999267578125,-210.22999572753906,-350.5,23,51
-368.92999267578125,-210.22999572753906,-367.5199890136719,23,52
-368.92999267578125,-210.22999572753906,-384.5400085449219,23,53
-368.92999267578125,-210.22999572753906,-401.57000732421875,23,54
-368.92999267578125,-210.22999572753906,-418.5899963378906,23,55
-368.92999267578125,-210.22999572753906,-435.6099853515625,23,56
-368.92999267578125,-210.22999572753906,-452.6300048828125,23,57
-368.92999267578125,-210.22999572753906,-469.6499938964844,23,58
-368.92999267578125,-210.22999572753906,-486.6700134277344,23,59
-368.92999267578125,-210.22999572753906,-503.69000244140625,23,60
-245.64999389648438,-190.49000549316406,501.4800109863281,24,1
-245.64999389648438,-190.49000549316406,484.4599914550781,24,2
-245.64999389648438,-190.49000549316406,467.44000244140625,24,3
-245.64999389648438,-190.49000549316406,450.4200134277344,24,4
-245.64999389648438,-190.49000549316406,433.3999938964844,24,5
-245.64999389648438,-190.49000549316406,416.3800048828125,24,6
-245.64999389648438,-190.49000549316406,399.3599853515625,24,7
-245.64999389648438,-190.49000549316406,382.3399963378906,24,8
-245.64999389648438,-190.49000549316406,365.32000732421875,24,9
-245.64999389648438,-190.49000549316406,348.29998779296875,24,10
-245.64999389648438,-190.49000549316406,331.2799987792969,24,11
-245.64999389648438,-190.49000549316406,314.260009765625,24,12
-245.64999389648438,-190.49000549316406,297.2300109863281,24,13
-245.64999389648438,-190.49000549316406,280.2099914550781,24,14
-245.64999389648438,-190.49000549316406,263.19000244140625,24,15
-245.64999389648438,-190.49000549316406,246.1699981689453,24,16
-245.64999389648438,-190.49000549316406,229.14999389648438,24,17
-245.64999389648438,-190.49000549316406,212.1300048828125,24,18
-245.64999389648438,-190.49000549316406,195.11000061035156,24,19
-245.64999389648438,-190.49000549316406,178.08999633789062,24,20
-245.64999389648438,-190.49000549316406,161.07000732421875,24,21
-245.64999389648438,-190.49000549316406,144.0500030517578,24,22
-245.64999389648438,-190.49000549316406,127.02999877929688,24,23
-245.64999389648438,-190.49000549316406,110.01000213623047,24,24
-245.64999389648438,-190.49000549316406,92.98999786376953,24,25
-245.64999389648438,-190.49000549316406,75.95999908447266,24,26
-245.64999389648438,-190.49000549316406,58.939998626708984,24,27
-245.64999389648438,-190.49000549316406,41.91999816894531,24,28
-245.64999389648438,-190.49000549316406,24.899999618530273,24,29
-245.64999389648438,-190.49000549316406,7.880000114440918,24,30
-245.64999389648438,-190.49000549316406,-9.140000343322754,24,31
-245.64999389648438,-190.49000549316406,-26.030000686645508,24,32
-245.64999389648438,-190.49000549316406,-42.93000030517578,24,33
-245.64999389648438,-190.49000549316406,-59.95000076293945,24,34
-245.64999389648438,-190.49000549316406,-76.97000122070312,24,35
-245.64999389648438,-190.49000549316406,-93.98999786376953,24,36
-245.64999389648438,-190.49000549316406,-110.87999725341797,24,37
-245.64999389648438,-190.49000549316406,-127.9000015258789,24,38
-245.64999389648438,-190.49000549316406,-144.9199981689453,24,39
-245.64999389648438,-190.49000549316406,-161.9499969482422,24,40
-245.64999389648438,-190.49000549316406,-178.97000122070312,24,41
-245.64999389648438,-190.49000549316406,-195.99000549316406,24,42
-245.64999389648438,-190.49000549316406,-213.00999450683594,24,43
-245.64999389648438,-190.49000549316406,-230.02999877929688,24,44
-245.64999389648438,-190.49000549316406,-247.0500030517578,24,45
-245.64999389648438,-190.49000549316406,-264.07000732421875,24,46
-245.64999389648438,-190.49000549316406,-281.0899963378906,24,47
-245.64999389648438,-190.49000549316406,-298.1099853515625,24,48
-245.64999389648438,-190.49000549316406,-315.1300048828125,24,49
-245.64999389648438,-190.49000549316406,-332.1499938964844,24,50
-245.64999389648438,-190.49000549316406,-349.1700134277344,24,51
-245.64999389648438,-190.49000549316406,-366.19000244140625,24,52
-245.64999389648438,-190.49000549316406,-383.2200012207031,24,53
-245.64999389648438,-190.49000549316406,-400.239990234375,24,54
-245.64999389648438,-190.49000549316406,-417.260009765625,24,55
-245.64999389648438,-190.49000549316406,-434.1499938964844,24,56
-245.64999389648438,-190.49000549316406,-451.07000732421875,24,57
-245.64999389648438,-190.49000549316406,-467.9700012207031,24,58
-245.64999389648438,-190.49000549316406,-484.989990234375,24,59
-245.64999389648438,-190.49000549316406,-502.010009765625,24,60
-121.7699966430664,-171.02999877929688,502.2699890136719,25,1
-121.7699966430664,-171.02999877929688,485.25,25,2
-121.7699966430664,-171.02999877929688,468.2300109863281,25,3
-121.7699966430664,-171.02999877929688,451.2099914550781,25,4
-121.7699966430664,-171.02999877929688,434.19000244140625,25,5
-121.7699966430664,-171.02999877929688,417.1700134277344,25,6
-121.7699966430664,-171.02999877929688,400.1499938964844,25,7
-121.7699966430664,-171.02999877929688,383.1300048828125,25,8
-121.7699966430664,-171.02999877929688,366.1099853515625,25,9
-121.7699966430664,-171.02999877929688,349.0899963378906,25,10
-121.7699966430664,-171.02999877929688,332.07000732421875,25,11
-121.7699966430664,-171.02999877929688,315.04998779296875,25,12
-121.7699966430664,-171.02999877929688,298.0299987792969,25,13
-121.7699966430664,-171.02999877929688,281.0,25,14
-121.7699966430664,-171.02999877929688,263.9800109863281,25,15
-121.7699966430664,-171.02999877929688,246.9600067138672,25,16
-121.7699966430664,-171.02999877929688,229.94000244140625,25,17
-121.7699966430664,-171.02999877929688,212.9199981689453,25,18
-121.7699966430664,-171.02999877929688,195.89999389648438,25,19
-121.7699966430664,-171.02999877929688,178.8800048828125,25,20
-121.7699966430664,-171.02999877929688,161.86000061035156,25,21
-121.7699966430664,-171.02999877929688,144.83999633789062,25,22
-121.7699966430664,-171.02999877929688,127.81999969482422,25,23
-121.7699966430664,-171.02999877929688,110.80000305175781,25,24
-121.7699966430664,-171.02999877929688,93.77999877929688,25,25
-121.7699966430664,-171.02999877929688,76.76000213623047,25,26
-121.7699966430664,-171.02999877929688,59.72999954223633,25,27
-121.7699966430664,-171.02999877929688,42.709999084472656,25,28
-121.7699966430664,-171.02999877929688,25.690000534057617,25,29
-121.7699966430664,-171.02999877929688,8.670000076293945,25,30
-121.7699966430664,-171.02999877929688,-8.350000381469727,25,31
-121.7699966430664,-171.02999877929688,-25.3700008392334,25,32
-121.7699966430664,-171.02999877929688,-42.38999938964844,25,33
-121.7699966430664,-171.02999877929688,-59.40999984741211,25,34
-121.7699966430664,-171.02999877929688,-76.43000030517578,25,35
-121.7699966430664,-171.02999877929688,-93.44999694824219,25,36
-121.7699966430664,-171.02999877929688,-110.47000122070312,25,37
-121.7699966430664,-171.02999877929688,-127.48999786376953,25,38
-121.7699966430664,-171.02999877929688,-144.50999450683594,25,39
-121.7699966430664,-171.02999877929688,-161.5399932861328,25,40
-121.7699966430664,-171.02999877929688,-178.55999755859375,25,41
-121.7699966430664,-171.02999877929688,-195.5800018310547,25,42
-121.7699966430664,-171.02999877929688,-212.60000610351562,25,43
-121.7699966430664,-171.02999877929688,-229.6199951171875,25,44
-121.7699966430664,-171.02999877929688,-246.63999938964844,25,45
-121.7699966430664,-171.02999877929688,-263.6600036621094,25,46
-121.7699966430664,-171.02999877929688,-280.67999267578125,25,47
-121.7699966430664,-171.02999877929688,-297.57000732421875,25,48
-121.7699966430664,-171.02999877929688,-314.5899963378906,25,49
-121.7699966430664,-171.02999877929688,-331.489990234375,25,50
-121.7699966430664,-171.02999877929688,-348.510009765625,25,51
-121.7699966430664,-171.02999877929688,-365.5299987792969,25,52
-121.7699966430664,-171.02999877929688,-382.54998779296875,25,53
-121.7699966430664,-171.02999877929688,-399.5799865722656,25,54
-121.7699966430664,-171.02999877929688,-416.6000061035156,25,55
-121.7699966430664,-171.02999877929688,-433.4800109863281,25,56
-121.7699966430664,-171.02999877929688,-450.5,25,57
-121.7699966430664,-171.02999877929688,-467.5199890136719,25,58
-121.7699966430664,-171.02999877929688,-484.5400085449219,25,59
-121.7699966430664,-171.02999877929688,-501.55999755859375,25,60
1.7100000381469727,-150.6300048828125,497.25,26,1
1.7100000381469727,-150.6300048828125,480.2300109863281,26,2
1.7100000381469727,-150.6300048828125,463.2099914550781,26,3
1.7100000381469727,-150.6300048828125,446.19000244140625,26,4
1.7100000381469727,-150.6300048828125,429.1700134277344,26,5
1.7100000381469727,-150.6300048828125,412.1499938964844,26,6
1.7100000381469727,-150.6300048828125,395.1300048828125,26,7
1.7100000381469727,-150.6300048828125,378.1099853515625,26,8
1.7100000381469727,-150.6300048828125,361.0899963378906,26,9
1.7100000381469727,-150.6300048828125,344.07000732421875,26,10
1.7100000381469727,-150.6300048828125,327.04998779296875,26,11
1.7100000381469727,-150.6300048828125,310.0299987792969,26,12
1.7100000381469727,-150.6300048828125,293.010009765625,26,13
1.7100000381469727,-150.6300048828125,275.9800109863281,26,14
1.7100000381469727,-150.6300048828125,258.9599914550781,26,15
1.7100000381469727,-150.6300048828125,241.94000244140625,26,16
1.7100000381469727,-150.6300048828125,224.9199981689453,26,17
1.7100000381469727,-150.6300048828125,207.89999389648438,26,18
1.7100000381469727,-150.6300048828125,190.8800048828125,26,19
1.7100000381469727,-150.6300048828125,173.86000061035156,26,20
1.7100000381469727,-150.6300048828125,156.83999633789062,26,21
1.7100000381469727,-150.6300048828125,139.82000732421875,26,22
1.7100000381469727,-150.6300048828125,122.80000305175781,26,23
1.7100000381469727,-150.6300048828125,105.77999877929688,26,24
1.7100000381469727,-150.6300048828125,88.76000213623047,26,25
1.7100000381469727,-150.6300048828125,71.73999786376953,26,26
1.7100000381469727,-150.6300048828125,54.720001220703125,26,27
1.7100000381469727,-150.6300048828125,37.689998626708984,26,28
1.7100000381469727,-150.6300048828125,20.670000076293945,26,29
1.7100000381469727,-150.6300048828125,3.6500000953674316,26,30
1.7100000381469727,-150.6300048828125,-13.369999885559082,26,31
1.7100000381469727,-150.6300048828125,-30.389999389648438,26,32
1.7100000381469727,-150.6300048828125,-47.40999984741211,26,33
1.7100000381469727,-150.6300048828125,-64.43000030517578,26,34
1.7100000381469727,-150.6300048828125,-81.44999694824219,26,35
1.7100000381469727,-150.6300048828125,-98.47000122070312,26,36
1.7100000381469727,-150.6300048828125,-115.48999786376953,26,37
1.7100000381469727,-150.6300048828125,-132.50999450683594,26,38
1.7100000381469727,-150.6300048828125,-149.52999877929688,26,39
1.7100000381469727,-150.6300048828125,-166.5500030517578,26,40
1.7100000381469727,-150.6300048828125,-183.5800018310547,26,41
1.7100000381469727,-150.6300048828125,-200.60000610351562,26,42
1.7100000381469727,-150.6300048828125,-217.6199951171875,26,43
1.7100000381469727,-150.6300048828125,-234.63999938964844,26,44
1.7100000381469727,-150.6300048828125,-251.66000366210938,26,45
1.7100000381469727,-150.6300048828125,-268.67999267578125,26,46
1.7100000381469727,-150.6300048828125,-285.70001220703125,26,47
1.7100000381469727,-150.6300048828125,-302.7200012207031,26,48
1.7100000381469727,-150.6300048828125,-319.739990234375,26,49
1.7100000381469727,-150.6300048828125,-336.760009765625,26,50
1.7100000381469727,-150.6300048828125,-353.7799987792969,26,51
1.7100000381469727,-150.6300048828125,-370.79998779296875,26,52
1.7100000381469727,-150.6300048828125,-387.82000732421875,26,53
1.7100000381469727,-150.6300048828125,-404.8500061035156,26,54
1.7100000381469727,-150.6300048828125,-421.8699951171875,26,55
1.7100000381469727,-150.6300048828125,-438.8900146484375,26,56
1.7100000381469727,-150.6300048828125,-455.9100036621094,26,57
1.7100000381469727,-150.6300048828125,-472.92999267578125,26,58
1.7100000381469727,-150.6300048828125,-489.95001220703125,26,59
1.7100000381469727,-150.6300048828125,-506.9700012207031,26,60
124.97000122070312,-131.25,493.6499938964844,27,1
124.97000122070312,-131.25,476.6300048828125,27,2
124.97000122070312,-131.25,459.6099853515625,27,3
124.97000122070312,-131.25,442.5899963378906,27,4
124.97000122070312,-131.25,425.57000732421875,27,5
124.97000122070312,-131.25,408.54998779296875,27,6
124.97000122070312,-131.25,391.5299987792969,27,7
124.97000122070312,-131.25,374.510009765625,27,8
124.97000122070312,-131.25,357.489990234375,27,9
124.97000122070312,-131.25,340.4700012207031,27,10
124.97000122070312,-131.25,323.45001220703125,27,11
124.97000122070312,-131.25,306.42999267578125,27,12
124.97000122070312,-131.25,289.4100036621094,27,13
124.97000122070312,-131.25,272.3800048828125,27,14
124.97000122070312,-131.25,255.36000061035156,27,15
124.97000122070312,-131.25,238.33999633789062,27,16
124.97000122070312,-131.25,221.32000732421875,27,17
124.97000122070312,-131.25,204.3000030517578,27,18
124.97000122070312,-131.25,187.27999877929688,27,19
124.97000122070312,-131.25,170.25999450683594,27,20
124.97000122070312,-131.25,153.24000549316406,27,21
124.97000122070312,-131.25,136.22000122070312,27,22
124.97000122070312,-131.25,119.19999694824219,27,23
124.97000122070312,-131.25,102.18000030517578,27,24
124.97000122070312,-131.25,85.16000366210938,27,25
124.97000122070312,-131.25,68.13999938964844,27,26
124.97000122070312,-131.25,51.119998931884766,27,27
124.97000122070312,-131.25,34.09000015258789,27,28
124.97000122070312,-131.25,17.06999969482422,27,29
124.97000122070312,-131.25,0.05000000074505806,27,30
124.97000122070312,-131.25,-16.969999313354492,27,31
124.97000122070312,-131.25,-33.9900016784668,27,32
124.97000122070312,-131.25,-51.0099983215332,27,33
124.97000122070312,-131.25,-68.02999877929688,27,34
124.97000122070312,-131.25,-85.05000305175781,27,35
124.97000122070312,-131.25,-102.06999969482422,27,36
124.97000122070312,-131.25,-119.08999633789062,27,37
124.97000122070312,-131.25,-136.11000061035156,27,38
124.97000122070312,-131.25,-153.1300048828125,27,39
124.97000122070312,-131.25,-170.14999389648438,27,40
124.97000122070312,-131.25,-187.17999267578125,27,41
124.97000122070312,-131.25,-204.1999969482422,27,42
124.97000122070312,-131.25,-221.22000122070312,27,43
124.97000122070312,-131.25,-238.24000549316406,27,44
124.97000122070312,-131.25,-255.25999450683594,27,45
124.97000122070312,-131.25,-272.2799987792969,27,46
124.97000122070312,-131.25,-289.29998779296875,27,47
124.97000122070312,-131.25,-306.32000732421875,27,48
124.97000122070312,-131.25,-323.3399963378906,27,49
124.97000122070312,-131.25,-340.3599853515625,27,50
124.97000122070312,-131.25,-357.3800048828125,27,51
124.97000122070312,-131.25,-374.3999938964844,27,52
124.97000122070312,-131.25,-391.4200134277344,27,53
124.97000122070312,-131.25,-408.45001220703125,27,54
124.97000122070312,-131.25,-425.4700012207031,27,55
124.97000122070312,-131.25,-442.489990234375,27,56
124.97000122070312,-131.25,-459.510009765625,27,57
124.97000122070312,-131.25,-476.5299987792969,27,58
124.97000122070312,-131.25,-493.54998779296875,27,59
124.97000122070312,-131.25,-510.57000732421875,27,60
248.14999389648438,-111.87000274658203,498.3399963378906,28,1
248.14999389648438,-111.87000274658203,481.010009765625,28,2
248.14999389648438,-111.87000274658203,463.989990234375,28,3
248.14999389648438,-111.87000274658203,446.9700012207031,28,4
248.14999389648438,-111.87000274658203,429.95001220703125,28,5
248.14999389648438,-111.87000274658203,412.92999267578125,28,6
248.14999389648438,-111.87000274658203,395.9100036621094,28,7
248.14999389648438,-111.87000274658203,378.8900146484375,28,8
248.14999389648438,-111.87000274658203,361.8699951171875,28,9
248.14999389648438,-111.87000274658203,344.8500061035156,28,10
248.14999389648438,-111.87000274658203,327.8299865722656,28,11
248.14999389648438,-111.87000274658203,310.80999755859375,28,12
248.14999389648438,-111.87000274658203,293.7900085449219,28,13
248.14999389648438,-111.87000274658203,276.760009765625,28,14
248.14999389648438,-111.87000274658203,259.739990234375,28,15
248.14999389648438,-111.87000274658203,242.72000122070312,28,16
248.14999389648438,-111.87000274658203,225.6999969482422,28,17
248.14999389648438,-111.87000274658203,208.67999267578125,28,18
248.14999389648438,-111.87000274658203,191.66000366210938,28,19
248.14999389648438,-111.87000274658203,174.63999938964844,28,20
248.14999389648438,-111.87000274658203,157.6199951171875,28,21
248.14999389648438,-111.87000274658203,140.60000610351562,28,22
248.14999389648438,-111.87000274658203,123.58000183105469,28,23
248.14999389648438,-111.87000274658203,106.55999755859375,28,24
248.14999389648438,-111.87000274658203,89.54000091552734,28,25
248.14999389648438,-111.87000274658203,72.5199966430664,28,26
248.14999389648438,-111.87000274658203,55.5,28,27
248.14999389648438,-111.87000274658203,38.470001220703125,28,28
248.14999389648438,-111.87000274658203,21.450000762939453,28,29
248.14999389648438,-111.87000274658203,4.429999828338623,28,30
248.14999389648438,-111.87000274658203,-12.59000015258789,28,31
248.14999389648438,-111.87000274658203,-29.610000610351562,28,32
248.14999389648438,-111.87000274658203,-46.630001068115234,28,33
248.14999389648438,-111.87000274658203,-63.650001525878906,28,34
248.14999389648438,-111.87000274658203,-80.66999816894531,28,35
248.14999389648438,-111.87000274658203,-97.69000244140625,28,36
248.14999389648438,-111.87000274658203,-114.70999908447266,28,37
248.14999389648438,-111.87000274658203,-131.72999572753906,28,38
248.14999389648438,-111.87000274658203,-148.75,28,39
248.14999389648438,-111.87000274658203,-165.77000427246094,28,40
248.14999389648438,-111.87000274658203,-182.8000030517578,28,41
248.14999389648438,-111.87000274658203,-199.82000732421875,28,42
248.14999389648438,-111.87000274658203,-216.83999633789062,28,43
248.14999389648438,-111.87000274658203,-233.86000061035156,28,44
248.14999389648438,-111.87000274658203,-250.8800048828125,28,45
248.14999389648438,-111.87000274658203,-267.8999938964844,28,46
248.14999389648438,-111.87000274658203,-284.9200134277344,28,47
248.14999389648438,-111.87000274658203,-301.94000244140625,28,48
248.14999389648438,-111.87000274658203,-318.9599914550781,28,49
248.14999389648438,-111.87000274658203,-335.9800109863281,28,50
248.14999389648438,-111.87000274658203,-353.0,28,51
248.14999389648438,-111.87000274658203,-370.0199890136719,28,52
248.14999389648438,-111.87000274658203,-387.0400085449219,28,53
248.14999389648438,-111.87000274658203,-404.07000732421875,28,54
248.14999389648438,-111.87000274658203,-421.0899963378906,28,55
248.14999389648438,-111.87000274658203,-438.1099853515625,28,56
248.14999389648438,-111.87000274658203,-455.1300048828125,28,57
248.14999389648438,-111.87000274658203,-472.1499938964844,28,58
248.14999389648438,-111.87000274658203,-489.1700134277344,28,59
248.14999389648438,-111.87000274658203,-506.19000244140625,28,60
371.55999755859375,-92.18000030517578,501.5799865722656,29,1
371.55999755859375,-92.18000030517578,485.55999755859375,29,2
371.55999755859375,-92.18000030517578,467.5400085449219,29,3
371.55999755859375,-92.18000030517578,451.5199890136719,29,4
371.55999755859375,-92.18000030517578,433.5,29,5
371.55999755859375,-92.18000030517578,417.4800109863281,29,6
371.55999755859375,-92.18000030517578,399.4599914550781,29,7
371.55999755859375,-92.18000030517578,383.44000244140625,29,8
371.55999755859375,-92.18000030517578,365.4200134277344,29,9
371.55999755859375,-92.18000030517578,349.3999938964844,29,10
371.55999755859375,-92.18000030517578,331.3800048828125,29,11
371.55999755859375,-92.18000030517578,315.3599853515625,29,12
371.55999755859375,-92.18000030517578,297.3299865722656,29,13
371.55999755859375,-92.18000030517578,281.30999755859375,29,14
371.55999755859375,-92.18000030517578,263.2900085449219,29,15
371.55999755859375,-92.18000030517578,247.27000427246094,29,16
371.55999755859375,-92.18000030517578,229.25,29,17
371.55999755859375,-92.18000030517578,213.22999572753906,29,18
371.55999755859375,-92.18000030517578,195.2100067138672,29,19
371.55999755859375,-92.18000030517578,179.19000244140625,29,20
371.55999755859375,-92.18000030517578,161.1699981689453,29,21
371.55999755859375,-92.18000030517578,145.14999389648438,29,22
371.55999755859375,-92.18000030517578,127.12999725341797,29,23
371.55999755859375,-92.18000030517578,111.11000061035156,29,24
371.55999755859375,-92.18000030517578,93.08999633789062,29,25
371.55999755859375,-92.18000030517578,77.06999969482422,29,26
371.55999755859375,-92.18000030517578,59.040000915527344,29,27
371.55999755859375,-92.18000030517578,43.02000045776367,29,28
371.55999755859375,-92.18000030517578,25.0,29,29
371.55999755859375,-92.18000030517578,8.979999542236328,29,30
